id_kabkota,kab_kota,prov,total_prod,loss_drought_nonclimate_rp25,loss_drought_nonclimate_rp50,loss_drought_nonclimate_rp100,loss_drought_nonclimate_rp250,loss_drought_climate_rp25,loss_drought_climate_rp50,loss_drought_climate_rp100,loss_drought_climate_rp250,aal_drought_nonclimate_v2,aal_drought_climate_v2
7407,Wakatobi,Sulawesi Tenggara,0.0,,,,,,,,,,
7407,Wakatobi,Sulawesi Tenggara,0.0,,,,,,,,,,
7407,Wakatobi,Sulawesi Tenggara,0.0,,,,,,,,,,
7413,Muna Barat,Sulawesi Tenggara,5387.73,,,,,,,,,,
7410,Buton Utara,Sulawesi Tenggara,2862.39,,,,,,,,,,
7403,Muna,Sulawesi Tenggara,1769.58,,,,,,,,,,
7404,Buton,Sulawesi Tenggara,5852.1,,,,,,,,,,
7101,Bolaang Mongondow,Sulawesi Utara,132488.55,650746679847.7715,655866408859.4354,658930434821.103,661486771982.1434,612254242061.8008,618701763633.6453,622529488304.6987,625681846988.1528,26247313813.813076,24763077710.477345
7111,Bolaang Mongondow Selatan,Sulawesi Utara,7578.19,,,,,,,,,,
7110,Bolaang Mongondow Timur,Sulawesi Utara,3831.66,,,,,,,,,,
7108,Bolaang Mongondow Utara,Sulawesi Utara,18031.28,,,,,,,,,,
7103,Kepulauan Sangihe,Sulawesi Utara,0.0,,,,,,,,,,
7109,Kepulauan Siau Tagulandang Biaro (Sitaro),Sulawesi Utara,0.0,,,,,,,,,,
7104,Kepulauan Talaud,Sulawesi Utara,0.0,,,,,,,,,,
7172,Bitung,Sulawesi Utara,233.62,,,,,,,,,,
7174,Kotamobagu,Sulawesi Utara,18494.03,,,,,,,,,,
7171,Manado,Sulawesi Utara,0.0,,,,,,,,,,
7173,Tomohon,Sulawesi Utara,2399.3,,,,,,,,,,
7102,Minahasa,Sulawesi Utara,34801.54,175979307071.2743,176138825611.84555,176243117378.2001,176336217617.6052,171395669526.62622,171298245134.8692,171215013960.67328,171123734045.68552,7046173917.2392645,6851016622.294485
7105,Minahasa Selatan,Sulawesi Utara,13010.03,,,,,,,,,,
7105/7110,Minahasa Selatan/Bolaang Mongondwo Timur,Sulawesi Utara,,,,,,,,,,,
7107,Minahasa Tenggara,Sulawesi Utara,7355.5,36834607969.18099,36958158786.06649,37035334691.18572,37101867172.33794,35450974038.46559,35564705689.94818,35632180313.28096,35687059969.17579,1478714209.2186587,1422847188.0243568
7106,Minahasa Utara,Sulawesi Utara,5506.58,,,,,,,,,,
1306,Agam,Sumatera Barat,137633.42,581472980263.2837,575826292163.5641,571919435327.0289,568277405107.8398,542552568150.4105,526842843988.4285,515684615442.28174,505082967276.15826,23005421503.45741,20989226035.801895
1310,Dharmasraya,Sumatera Barat,47554.99,,,,,,,,,,
1309,Kepulauan Mentawai,Sumatera Barat,1387.33,,,,,,,,,,
1375,Bukittinggi,Sumatera Barat,4082.69,,,,,,,,,,
1371,Padang,Sumatera Barat,45241.87,,,,,,,,,,
1374,Padang Panjang,Sumatera Barat,5789.0,,,,,,,,,,
1377,Pariaman,Sumatera Barat,16418.94,81508639954.63773,81289134625.34914,81135695684.9092,80991520937.27968,79107950615.01814,78323608418.622,77743245863.99318,77172000913.27856,3250449630.966846,3128083605.734407
1376,Payakumbuh,Sumatera Barat,27223.71,,,,,,,,,,
1373,Sawahlunto,Sumatera Barat,11600.3,,,,,,,,,,
1372,Solok,Sumatera Barat,13946.12,,,,,,,,,,
1307,Lima Puluh Kota,Sumatera Barat,118608.29,538828286282.5406,533291923212.79395,529376810265.044,525665585521.1263,503982264848.65717,489499949769.1263,478937214381.7984,468698643112.85504,21302335291.785545,19494710111.86784
1308,Pasaman,Sumatera Barat,144110.46,682944423173.8506,675551610089.2892,670170032560.4296,664954296863.035,673067707162.9403,660361919614.0808,650889030868.4899,641565061305.5028,26978758721.602524,26334173541.92705
1301,Pesisir Selatan,Sumatera Barat,161638.55,801200151282.4064,799848290265.3726,798918757009.4752,798056307980.6631,791278835279.0646,785747952989.5725,781680212171.5426,777691985435.9481,31987470078.745094,31396293243.058216
1303,Sijunjung,Sumatera Barat,53949.21,254985949783.46368,252895733977.23154,251405970150.98767,249985242237.37177,234744004705.978,227752659577.6395,222543101287.44113,217402727430.40088,10104439964.362614,9065893843.036709
1302,Solok,Sumatera Barat,179316.1,,,,,,,,,,
1311,Solok Selatan,Sumatera Barat,49760.15,,,,,,,,,,
,,Sumatera Barat,,,,,,,,,,,
,,Sumatera Barat,,,,,,,,,,,
,,Sumatera Barat,,,,,,,,,,,
,,Sumatera Barat,,,,,,,,,,,
1304,Tanah Datar,Sumatera Barat,169881.11,729607945184.1229,722489231380.3785,717547916167.2585,712930117099.5564,643931924154.1211,618929515617.3474,600947846038.1359,583682232585.246,28864312071.58187,24616620372.203236
1305,Padang Pariaman,Sumatera Barat,135072.49,641552951694.6373,640409119066.0671,639631585837.1366,638916474590.2273,609088827582.0723,601472671026.6833,595986123892.751,590692619622.719,25611134311.766064,24015715669.722015
1312,Pasaman Barat,Sumatera Barat,50317.46,248395556964.07678,245546460248.8853,243326802479.11856,241060526581.19913,246196286093.9343,241874204072.9672,238401011445.75525,234776207699.17294,9801190579.27539,9640717467.494102
1607,Banyuasin,Sumatera Selatan,897427.6,4578634491214.395,4580467254271.769,4581676586338.675,4582763784340.931,4594696765220.99,4590388413838.976,4587247273302.838,4584172785306.4795,183226112907.3164,183589981543.36258
1611,Empat Lawang,Sumatera Selatan,39687.3,198406438957.1286,199221042367.99237,199723416818.73196,200152294002.21304,201012833983.6632,201422566321.18216,201679760915.32642,201902454923.95883,7971233417.656519,8058222106.444687
1673,Lubuk Linggau,Sumatera Selatan,6381.94,,,,,,,,,,
1672,Pagar Alam,Sumatera Selatan,16820.27,,,,,,,,,,
1671,Palembang,Sumatera Selatan,11067.82,,,,,,,,,,
1674,Prabumulih,Sumatera Selatan,143.12,,,,,,,,,,
1604,Lahat,Sumatera Selatan,74549.71,381049070801.8602,381990846670.9066,382557516658.03705,383032293644.78156,381775140496.74786,382355988460.262,382712851676.0569,383016510332.31396,15282039596.859968,15295909617.606062
1603,Muara Enim,Sumatera Selatan,55650.55,284770113039.2828,285326406733.8355,285667363312.167,285957078559.1915,284818088533.2101,285041277950.33215,285177628724.9371,285292079187.8881,11414635687.812038,11402265638.701797
1606,Musi Banyuasin,Sumatera Selatan,144445.74,748616145139.214,748445081148.0146,748327132017.8105,748217461481.309,749747618658.8038,749285721841.0371,748938659564.4675,748592084664.1876,29936976955.12401,29968415883.36865
1605,Musi Rawas,Sumatera Selatan,100005.52,510431634592.1469,510901495777.70374,511205199380.36285,511473955253.3196,515864987106.163,515805732867.8522,515765353736.7732,515728049684.3016,20437798064.403164,20631955041.76371
1613,Musi Rawas Utara,Sumatera Selatan,12304.47,,,,,,,,,,
1610,Ogan Ilir,Sumatera Selatan,104927.85,532633657330.60175,532896487335.77716,533069913921.3838,533225825996.1732,529840474925.487,529055328130.1832,528479997678.9968,527914351396.31573,21316923976.68696,21157475112.413803
1602,Ogan Komering Ilir,Sumatera Selatan,534586.78,2702530414553.852,2706152474893.575,2708493337209.258,2710564605921.953,2676266638991.134,2673903050426.4043,2672087063942.671,2670232910073.398,108259490208.06989,106939539028.36255
1601,Ogan Komering Ulu,Sumatera Selatan,13784.51,,,,,,,,,,
1609,Ogan Komering Ulu Selatan,Sumatera Selatan,39203.3,,,,,,,,,,
1608,Ogan Komering Ulu Timur,Sumatera Selatan,701509.52,3601739497577.5635,3601625747408.6035,3601549429832.3604,3601479939183.645,3568283181574.8887,3561722998651.9746,3556925686470.442,3552228359351.8857,144064536199.8491,142429680802.75522
1612,Penukal Abab Lematang Ilir,Sumatera Selatan,22573.26,,,,,,,,,,
1209,Asahan,Sumatera Utara,65692.71,263498064166.56326,269102234118.6594,272641958404.24704,275718924547.9706,242515411828.93427,243224542562.35797,243606573773.1487,243877903187.6692,10782682292.515295,9729520169.223587
1219,Batu Bara,Sumatera Utara,68430.96,269134966824.14706,276339901240.8071,280847187025.7297,284736199612.5415,271968104194.03702,273300839107.90952,274104569036.59778,274766110506.56268,11076379080.347208,10935392954.397734
1211,Dairi,Sumatera Utara,34934.89,,,,,,,,,,
1207,Deli Serdang,Sumatera Utara,331769.5,1254604193796.513,1259899552026.377,1263415380327.639,1266591154781.1982,1245758628703.8162,1217633303427.079,1197843492380.8823,1179117399375.776,50417996344.45028,48558655573.12184
1216,Humbang Hasundutan,Sumatera Utara,65908.05,328450583502.21875,328271356222.9809,328150147238.62445,328039105668.4962,328482232983.952,327146917943.4528,326177589422.39496,325236910852.1865,13130051095.95537,13078105190.33578
1206,Karo,Sumatera Utara,63451.43,211232856661.4789,217294792166.64044,221194930641.90656,224633438485.715,201878302502.57306,201430082120.0884,201023735489.38388,200564757814.113,8713743963.649654,8052377445.44092
1275,Binjai,Sumatera Utara,6342.59,,,,,,,,,,
1278,Gunungsitoli,Sumatera Utara,9647.98,,,,,,,,,,
1271,Medan,Sumatera Utara,5854.91,,,,,,,,,,
1277,Padangsidimpuan,Sumatera Utara,17769.03,,,,,,,,,,
1272,Pematangsiantar,Sumatera Utara,11490.47,,,,,,,,,,
1273,Sibolga,Sumatera Utara,0.0,,,,,,,,,,
1274,Tanjung Balai,Sumatera Utara,348.41,,,,,,,,,,
1276,Tebing Tinggi,Sumatera Utara,2310.46,,,,,,,,,,
1210,Labuhanbatu,Sumatera Utara,82642.09,,,,,,,,,,
1222,Labuhanbatu Selatan,Sumatera Utara,403.84,,,,,,,,,,
1223,Labuhanbatu Utara,Sumatera Utara,79223.04,337812519489.5501,343288739036.0948,346740132186.2022,349735461181.6355,298554681737.86584,299199965624.4553,299511840571.5059,299695974235.17474,13749525566.197989,11967512845.963758
1205,Langkat,Sumatera Utara,115310.3,449563336550.7668,449714743191.93304,449816078324.21906,449908176686.97986,441741545192.8203,431348330526.25146,423994893943.75616,417006554751.2096,17989240376.789276,17198645444.630493
1213,Mandailing Natal,Sumatera Utara,82436.28,411851826921.4916,409616398261.3308,407968656859.0723,406356119196.0893,411596331981.85205,408005881060.7022,405249143995.62256,402469716753.2427,16371006332.380083,16295332704.96673
1204,Nias,Sumatera Utara,35244.47,168278443994.88,167774844651.7349,167428607487.08624,167107385739.12555,166781916278.0059,165327644015.00555,164283813988.74332,163281575563.29086,6708587669.795392,6604975363.858125
1225,Nias Barat,Sumatera Utara,10228.82,,,,,,,,,,
1214,Nias Selatan,Sumatera Utara,43037.79,,,,,,,,,,
1224,Nias Utara,Sumatera Utara,39122.95,,,,,,,,,,
1221,Padang Lawas,Sumatera Utara,27674.56,,,,,,,,,,
1220,Padang Lawas Utara,Sumatera Utara,29247.18,149192991677.65152,148418210425.65955,147802439837.76044,147163839929.21002,148774537272.48038,147521984636.26785,146470558785.93033,145335132436.89993,5930769471.367961,5889685539.614563
1215,Pakpak Bharat,Sumatera Utara,5212.74,,,,,,,,,,
1217,Samosir,Sumatera Utara,38052.33,,,,,,,,,,
1218,Serdang Bedagai,Sumatera Utara,298314.7,1139910035941.5847,1166332038264.8835,1183132953998.8394,1197812541608.5308,1149767898828.476,1147227176381.166,1145216717104.6138,1143128481884.134,46743832356.63953,45869719744.02811
1208,Simalungun,Sumatera Utara,143008.9,560407361011.8243,575351342607.7463,584712772295.4856,592798533363.5358,573781928262.737,577154332674.4442,579213397555.374,580931567562.0337,23061635661.143078,23095362426.12126
,,Sumatera Utara,,,,,,,,,,,
,,Sumatera Utara,,,,,,,,,,,
,,Sumatera Utara,,,,,,,,,,,
,,Sumatera Utara,,,,,,,,,,,
,,Sumatera Utara,,,,,,,,,,,
1203,Tapanuli Selatan,Sumatera Utara,98843.26,501361203681.1128,499861227343.32446,498769598608.2501,497711653915.54474,500672337370.5043,497838045766.44604,495655035835.52136,493444600965.11554,19985668813.23581,19893646553.641712
1201,Tapanuli Tengah,Sumatera Utara,48181.74,240956333050.68137,240096093535.6955,239480700130.07254,238892116368.91705,240330188453.02762,238542863253.99707,237183650643.643,235818450775.8567,9599095149.165245,9529643193.920372
1202,Tapanuli Utara,Sumatera Utara,125645.1,642604799105.2769,642784698745.396,642903785863.3588,643011109654.4783,644776550688.4558,644185418355.2836,643769924554.9916,643377736079.3142,25712126526.721924,25764350331.208942
1212,Toba,Sumatera Utara,102802.3,441817939330.3837,450912631018.95166,456524385976.90186,461315868433.2175,443703821428.0388,447725888599.41925,450238272089.53015,452396350698.9742,18063275025.435852,17921607174.880737
